Date,Start_Hour,End_Hour,Day_of_Year,Day_Name,Month_Name,Season,Production
2023-09-02 00:00:00,7,8,245,Saturday,September,Fall,2084
2022-01-21 00:00:00,13,14,21,Friday,January,Winter,6900
2023-05-06 00:00:00,4,5,126,Saturday,May,Spring,1719
2023-09-21 00:00:00,15,16,264,Thursday,September,Fall,8784
2025-07-17 00:00:00,13,14,198,Thursday,July,Summer,9602
2023-10-05 00:00:00,13,14,278,Thursday,October,Fall,6634
2023-06-13 00:00:00,3,4,164,Tuesday,June,Summer,3141
2023-01-08 00:00:00,1,2,8,Sunday,January,Winter,12173
2020-12-10 00:00:00,4,5,345,Thursday,December,Winter,5097
2023-03-21 00:00:00,13,14,80,Tuesday,March,Spring,8403
2022-04-25 00:00:00,14,15,115,Monday,April,Spring,7151
2025-09-14 00:00:00,1,2,257,Sunday,September,Fall,4414
2024-09-29 00:00:00,1,2,273,Sunday,September,Fall,1277
2025-02-06 00:00:00,18,19,37,Thursday,February,Winter,11486
2022-12-20 00:00:00,11,12,354,Tuesday,December,Winter,11990
2024-11-26 00:00:00,8,9,331,Tuesday,November,Fall,6210
2023-03-13 00:00:00,16,17,72,Monday,March,Spring,16408
2025-09-03 00:00:00,10,11,246,Wednesday,September,Fall,18721
2024-11-09 00:00:00,3,4,314,Saturday,November,Fall,1300
2020-02-23 00:00:00,19,20,54,Sunday,February,Winter,9881
2020-08-03 00:00:00,20,21,216,Monday,August,Summer,4530
2021-11-03 00:00:00,6,7,307,Wednesday,November,Fall,3960
2022-12-10 00:00:00,14,15,344,Saturday,December,Winter,3935
2024-11-22 00:00:00,11,12,327,Friday,November,Fall,15569
2020-06-15 00:00:00,0,1,167,Monday,June,Summer,2040
2021-02-22 00:00:00,3,4,53,Monday,February,Winter,6815
2025-01-28 00:00:00,13,14,28,Tuesday,January,Winter,20885
2022-06-05 00:00:00,14,15,156,Sunday,June,Summer,8904
2022-07-30 00:00:00,20,21,211,Saturday,July,Summer,2584
2021-07-29 00:00:00,21,22,210,Thursday,July,Summer,965
2023-09-07 00:00:00,18,19,250,Thursday,September,Fall,2452
2023-11-11 00:00:00,1,2,315,Saturday,November,Fall,6863
2020-03-21 00:00:00,5,6,81,Saturday,March,Spring,7494
2020-10-19 00:00:00,4,5,293,Monday,October,Fall,1525
2024-03-15 00:00:00,9,10,75,Friday,March,Spring,14005
2022-02-25 00:00:00,5,6,56,Friday,February,Winter,7242
2025-05-11 00:00:00,21,22,131,Sunday,May,Spring,3052
2023-04-04 00:00:00,13,14,94,Tuesday,April,Spring,11558
2022-02-27 00:00:00,21,22,58,Sunday,February,Winter,6470
2025-06-23 00:00:00,2,3,174,Monday,June,Summer,5291
2020-10-08 00:00:00,4,5,282,Thursday,October,Fall,6790
2023-07-03 00:00:00,17,18,184,Monday,July,Summer,11708
2023-02-06 00:00:00,20,21,37,Monday,February,Winter,7870
2023-03-30 00:00:00,13,14,89,Thursday,March,Spring,18316
2020-05-16 00:00:00,20,21,137,Saturday,May,Spring,3193
2023-10-03 00:00:00,14,15,276,Tuesday,October,Fall,9033
2020-11-20 00:00:00,19,20,325,Friday,November,Fall,2773
2020-08-15 00:00:00,5,6,228,Saturday,August,Summer,384
2024-06-21 00:00:00,8,9,173,Friday,June,Summer,2878
2021-12-02 00:00:00,2,3,336,Thursday,December,Winter,5934
2020-12-19 00:00:00,13,14,354,Saturday,December,Winter,9422
2021-04-10 00:00:00,9,10,100,Saturday,April,Spring,5393
2022-12-25 00:00:00,18,19,359,Sunday,December,Winter,9466
2023-07-19 00:00:00,4,5,200,Wednesday,July,Summer,2823
2024-05-14 00:00:00,17,18,135,Tuesday,May,Spring,6999
2020-05-23 00:00:00,13,14,144,Saturday,May,Spring,7862
2021-10-03 00:00:00,23,0,276,Sunday,October,Fall,5964
2024-01-29 00:00:00,13,14,29,Monday,January,Winter,8687
2021-10-15 00:00:00,19,20,288,Friday,October,Fall,1124
2021-06-12 00:00:00,7,8,163,Saturday,June,Summer,1829
2020-09-22 00:00:00,1,2,266,Tuesday,September,Fall,894
2021-10-19 00:00:00,10,11,292,Tuesday,October,Fall,8475
2022-11-07 00:00:00,17,18,311,Monday,November,Fall,8246
2023-08-21 00:00:00,1,2,233,Monday,August,Summer,2603
2022-04-08 00:00:00,23,0,98,Friday,April,Spring,6694
2020-11-10 00:00:00,12,13,315,Tuesday,November,Fall,2552
2025-08-30 00:00:00,8,9,242,Saturday,August,Summer,5384
2020-09-26 00:00:00,10,11,270,Saturday,September,Fall,11643
2024-09-03 00:00:00,23,0,247,Tuesday,September,Fall,1253
2025-03-10 00:00:00,6,7,69,Monday,March,Spring,2663
2023-02-16 00:00:00,3,4,47,Thursday,February,Winter,3980
2020-03-11 00:00:00,15,16,71,Wednesday,March,Spring,11361
2023-12-27 00:00:00,8,9,361,Wednesday,December,Winter,9035
2021-10-15 00:00:00,15,16,288,Friday,October,Fall,4028
2021-10-14 00:00:00,1,2,287,Thursday,October,Fall,1908
2022-03-11 00:00:00,19,20,70,Friday,March,Spring,10317
2021-03-08 00:00:00,5,6,67,Monday,March,Spring,3070
2025-10-23 00:00:00,19,20,296,Thursday,October,Fall,17992
2021-08-22 00:00:00,6,7,234,Sunday,August,Summer,3212
2022-06-19 00:00:00,12,13,170,Sunday,June,Summer,9444
2022-01-02 00:00:00,4,5,2,Sunday,January,Winter,6918
2020-12-17 00:00:00,3,4,352,Thursday,December,Winter,5845
2020-03-08 00:00:00,0,1,68,Sunday,March,Spring,7440
2020-05-22 00:00:00,23,0,143,Friday,May,Spring,1663
2023-08-01 00:00:00,10,11,213,Tuesday,August,Summer,11387
2024-11-12 00:00:00,20,21,317,Tuesday,November,Fall,9661
2022-06-26 00:00:00,14,15,177,Sunday,June,Summer,4430
2025-05-13 00:00:00,20,21,133,Tuesday,May,Spring,1684
2021-10-12 00:00:00,17,18,285,Tuesday,October,Fall,5195
2021-03-26 00:00:00,8,9,85,Friday,March,Spring,5079
2024-06-20 00:00:00,18,19,172,Thursday,June,Summer,3344
2020-03-03 00:00:00,21,22,63,Tuesday,March,Spring,3260
2022-11-18 00:00:00,13,14,322,Friday,November,Fall,7173
2021-03-14 00:00:00,8,9,73,Sunday,March,Spring,10637
2025-11-17 00:00:00,22,23,321,Monday,November,Fall,4027
2021-06-25 00:00:00,0,1,176,Friday,June,Summer,2162
2021-05-16 00:00:00,14,15,136,Sunday,May,Spring,10947
2025-09-22 00:00:00,8,9,265,Monday,September,Fall,9995
2022-02-17 00:00:00,13,14,48,Thursday,February,Winter,16410
2025-01-08 00:00:00,11,12,8,Wednesday,January,Winter,9828
2021-03-08 00:00:00,3,4,67,Monday,March,Spring,2869
2025-04-08 00:00:00,15,16,98,Tuesday,April,Spring,8550
2022-09-25 00:00:00,9,10,268,Sunday,September,Fall,3647
2022-06-17 00:00:00,11,12,168,Friday,June,Summer,6029
2024-02-24 00:00:00,12,13,55,Saturday,February,Winter,15371
2021-11-07 00:00:00,21,22,311,Sunday,November,Fall,3223
2025-08-23 00:00:00,21,22,235,Saturday,August,Summer,2569
2022-03-01 00:00:00,21,22,60,Tuesday,March,Spring,2721
2021-04-03 00:00:00,13,14,93,Saturday,April,Spring,14891
2021-02-13 00:00:00,17,18,44,Saturday,February,Winter,6349
2023-12-26 00:00:00,6,7,360,Tuesday,December,Winter,9160
2022-03-13 00:00:00,9,10,72,Sunday,March,Spring,9151
2024-06-22 00:00:00,1,2,174,Saturday,June,Summer,5101
2025-01-15 00:00:00,13,14,15,Wednesday,January,Winter,6285
2022-08-14 00:00:00,16,17,226,Sunday,August,Summer,7767
2021-09-13 00:00:00,21,22,256,Monday,September,Fall,2957
2020-06-04 00:00:00,14,15,156,Thursday,June,Summer,5751
2022-10-06 00:00:00,19,20,279,Thursday,October,Fall,459
2022-12-19 00:00:00,4,5,353,Monday,December,Winter,12566
2022-03-04 00:00:00,9,10,63,Friday,March,Spring,4002
2023-05-23 00:00:00,9,10,143,Tuesday,May,Spring,8084
2025-10-12 00:00:00,2,3,285,Sunday,October,Fall,5142
2022-04-02 00:00:00,5,6,92,Saturday,April,Spring,9702
2022-03-07 00:00:00,16,17,66,Monday,March,Spring,9049
2022-11-23 00:00:00,6,7,327,Wednesday,November,Fall,8193
2022-01-24 00:00:00,11,12,24,Monday,January,Winter,4385
2021-01-31 00:00:00,2,3,31,Sunday,January,Winter,4875
2025-10-22 00:00:00,13,14,295,Wednesday,October,Fall,7336
2024-09-26 00:00:00,6,7,270,Thursday,September,Fall,12407
2025-08-17 00:00:00,17,18,229,Sunday,August,Summer,9585
2023-05-10 00:00:00,3,4,130,Wednesday,May,Spring,7707
2021-03-21 00:00:00,15,16,80,Sunday,March,Spring,8663
2020-01-02 00:00:00,21,22,2,Thursday,January,Winter,6813
2023-07-05 00:00:00,13,14,186,Wednesday,July,Summer,12672
2022-07-10 00:00:00,21,22,191,Sunday,July,Summer,4249
2022-11-19 00:00:00,19,20,323,Saturday,November,Fall,3365
2024-02-23 00:00:00,0,1,54,Friday,February,Winter,15206
2021-06-03 00:00:00,22,23,154,Thursday,June,Summer,1289
2021-04-17 00:00:00,11,12,107,Saturday,April,Spring,8185
2024-05-15 00:00:00,18,19,136,Wednesday,May,Spring,4141
2022-10-09 00:00:00,1,2,282,Sunday,October,Fall,4252
2022-12-28 00:00:00,17,18,362,Wednesday,December,Winter,15714
2021-05-17 00:00:00,8,9,137,Monday,May,Spring,11934
2021-03-10 00:00:00,17,18,69,Wednesday,March,Spring,10787
2020-03-29 00:00:00,20,21,89,Sunday,March,Spring,12637
2022-12-09 00:00:00,11,12,343,Friday,December,Winter,3573
2022-07-17 00:00:00,17,18,198,Sunday,July,Summer,6303
2022-02-23 00:00:00,18,19,54,Wednesday,February,Winter,1715
2020-05-01 00:00:00,11,12,122,Friday,May,Spring,8478
2020-02-20 00:00:00,12,13,51,Thursday,February,Winter,12752
2023-09-12 00:00:00,3,4,255,Tuesday,September,Fall,1028
2022-05-30 00:00:00,8,9,150,Monday,May,Spring,2738
2020-03-12 00:00:00,22,23,72,Thursday,March,Spring,8034
2024-12-16 00:00:00,18,19,351,Monday,December,Winter,3165
2022-02-08 00:00:00,19,20,39,Tuesday,February,Winter,2613
2023-02-10 00:00:00,19,20,41,Friday,February,Winter,1779
2024-12-10 00:00:00,0,1,345,Tuesday,December,Winter,11211
2020-03-25 00:00:00,10,11,85,Wednesday,March,Spring,5257
2023-01-23 00:00:00,5,6,23,Monday,January,Winter,4215
2022-03-31 00:00:00,3,4,90,Thursday,March,Spring,3308
2020-08-07 00:00:00,23,0,220,Friday,August,Summer,2007
2025-02-10 00:00:00,18,19,41,Monday,February,Winter,6846
2021-07-21 00:00:00,15,16,202,Wednesday,July,Summer,6031
2021-09-04 00:00:00,10,11,247,Saturday,September,Fall,2823
2025-06-23 00:00:00,1,2,174,Monday,June,Summer,4846
2025-02-23 00:00:00,15,16,54,Sunday,February,Winter,13530
2024-09-27 00:00:00,20,21,271,Friday,September,Fall,10616
2025-03-17 00:00:00,0,1,76,Monday,March,Spring,5188
2025-06-24 00:00:00,1,2,175,Tuesday,June,Summer,2704
2024-12-01 00:00:00,19,20,336,Sunday,December,Winter,7486
2021-07-26 00:00:00,21,22,207,Monday,July,Summer,1779
2023-01-15 00:00:00,12,13,15,Sunday,January,Winter,19266
2020-11-02 00:00:00,3,4,307,Monday,November,Fall,9919
2022-02-25 00:00:00,20,21,56,Friday,February,Winter,2846
2025-01-17 00:00:00,13,14,17,Friday,January,Winter,5413
2020-09-08 00:00:00,23,0,252,Tuesday,September,Fall,895
2021-04-12 00:00:00,18,19,102,Monday,April,Spring,3967
2021-07-27 00:00:00,0,1,208,Tuesday,July,Summer,1566
2020-12-17 00:00:00,0,1,352,Thursday,December,Winter,7100
2023-04-09 00:00:00,0,1,99,Sunday,April,Spring,4433
2022-05-01 00:00:00,16,17,121,Sunday,May,Spring,5604
2023-10-23 00:00:00,15,16,296,Monday,October,Fall,7230
2024-04-06 00:00:00,16,17,97,Saturday,April,Spring,6760
2021-03-25 00:00:00,23,0,84,Thursday,March,Spring,2424
2020-12-29 00:00:00,11,12,364,Tuesday,December,Winter,4941
2020-04-09 00:00:00,3,4,100,Thursday,April,Spring,746
2022-06-06 00:00:00,8,9,157,Monday,June,Summer,3575
2020-05-08 00:00:00,21,22,129,Friday,May,Spring,2057
2023-02-06 00:00:00,10,11,37,Monday,February,Winter,7478
2024-03-25 00:00:00,1,2,85,Monday,March,Spring,1448
2023-06-11 00:00:00,1,2,162,Sunday,June,Summer,1826
2025-01-14 00:00:00,11,12,14,Tuesday,January,Winter,6088
2022-02-15 00:00:00,18,19,46,Tuesday,February,Winter,13036
2025-02-06 00:00:00,23,0,37,Thursday,February,Winter,12066
2023-12-22 00:00:00,19,20,356,Friday,December,Winter,15656
2020-07-07 00:00:00,8,9,189,Tuesday,July,Summer,2361
2021-07-20 00:00:00,1,2,201,Tuesday,July,Summer,4074
2021-12-02 00:00:00,21,22,336,Thursday,December,Winter,4111
2021-10-19 00:00:00,11,12,292,Tuesday,October,Fall,8741
2022-02-02 00:00:00,20,21,33,Wednesday,February,Winter,2853
2025-08-14 00:00:00,3,4,226,Thursday,August,Summer,2267
2023-05-23 00:00:00,8,9,143,Tuesday,May,Spring,6766
2023-04-24 00:00:00,18,19,114,Monday,April,Spring,6416
2021-08-30 00:00:00,21,22,242,Monday,August,Summer,5261
2020-11-10 00:00:00,11,12,315,Tuesday,November,Fall,2271
2023-10-17 00:00:00,10,11,290,Tuesday,October,Fall,6810
2024-08-03 00:00:00,12,13,216,Saturday,August,Summer,8860
2021-09-16 00:00:00,6,7,259,Thursday,September,Fall,631
2021-05-23 00:00:00,8,9,143,Sunday,May,Spring,5138
2020-02-15 00:00:00,7,8,46,Saturday,February,Winter,6365
2020-03-16 00:00:00,13,14,76,Monday,March,Spring,3587
2024-04-09 00:00:00,6,7,100,Tuesday,April,Spring,13710
2021-05-18 00:00:00,12,13,138,Tuesday,May,Spring,5550
2025-08-04 00:00:00,13,14,216,Monday,August,Summer,13010
2022-01-05 00:00:00,18,19,5,Wednesday,January,Winter,3791
2023-12-01 00:00:00,23,0,335,Friday,December,Winter,4345
2021-07-28 00:00:00,6,7,209,Wednesday,July,Summer,3178
2023-02-24 00:00:00,14,15,55,Friday,February,Winter,5858
2022-07-26 00:00:00,19,20,207,Tuesday,July,Summer,4218
2020-03-18 00:00:00,18,19,78,Wednesday,March,Spring,380
2025-05-18 00:00:00,7,8,138,Sunday,May,Spring,3318
2023-09-30 00:00:00,8,9,273,Saturday,September,Fall,1568
2020-02-20 00:00:00,8,9,51,Thursday,February,Winter,7848
2022-05-16 00:00:00,20,21,136,Monday,May,Spring,691
2021-05-27 00:00:00,3,4,147,Thursday,May,Spring,1412
2025-02-12 00:00:00,10,11,43,Wednesday,February,Winter,3450
2023-09-13 00:00:00,8,9,256,Wednesday,September,Fall,1595
2025-06-24 00:00:00,21,22,175,Tuesday,June,Summer,1094
2025-08-21 00:00:00,15,16,233,Thursday,August,Summer,11238
2022-09-29 00:00:00,20,21,272,Thursday,September,Fall,1057
2024-05-01 00:00:00,21,22,122,Wednesday,May,Spring,5445
2022-12-09 00:00:00,22,23,343,Friday,December,Winter,1529
2025-11-25 00:00:00,0,1,329,Tuesday,November,Fall,9734
2025-10-23 00:00:00,16,17,296,Thursday,October,Fall,15398
2024-03-21 00:00:00,5,6,81,Thursday,March,Spring,2243
2022-05-03 00:00:00,15,16,123,Tuesday,May,Spring,5540
2023-01-14 00:00:00,2,3,14,Saturday,January,Winter,8733
2022-10-03 00:00:00,18,19,276,Monday,October,Fall,1731
2021-10-06 00:00:00,4,5,279,Wednesday,October,Fall,8240
2025-01-17 00:00:00,22,23,17,Friday,January,Winter,1503
2024-07-11 00:00:00,22,23,193,Thursday,July,Summer,3990
2024-02-19 00:00:00,16,17,50,Monday,February,Winter,9227
2025-03-08 00:00:00,13,14,67,Saturday,March,Spring,14741
2022-10-05 00:00:00,15,16,278,Wednesday,October,Fall,14688
2024-11-24 00:00:00,6,7,329,Sunday,November,Fall,18598
2024-05-06 00:00:00,1,2,127,Monday,May,Spring,2849
2020-04-10 00:00:00,22,23,101,Friday,April,Spring,3686
2025-07-22 00:00:00,8,9,203,Tuesday,July,Summer,9162
2024-10-23 00:00:00,0,1,297,Wednesday,October,Fall,1780
2024-11-06 00:00:00,3,4,311,Wednesday,November,Fall,148
2022-10-30 00:00:00,14,15,303,Sunday,October,Fall,5627
2024-02-16 00:00:00,11,12,47,Friday,February,Winter,9141
2022-10-29 00:00:00,12,13,302,Saturday,October,Fall,9218
2024-06-29 00:00:00,17,18,181,Saturday,June,Summer,5896
2020-10-28 00:00:00,15,16,302,Wednesday,October,Fall,11856
2020-11-23 00:00:00,13,14,328,Monday,November,Fall,2770
2020-08-07 00:00:00,17,18,220,Friday,August,Summer,2939
2021-04-28 00:00:00,15,16,118,Wednesday,April,Spring,4461
2025-10-08 00:00:00,17,18,281,Wednesday,October,Fall,4242
2024-09-16 00:00:00,18,19,260,Monday,September,Fall,8604
2025-09-01 00:00:00,10,11,244,Monday,September,Fall,8188
2025-04-05 00:00:00,20,21,95,Saturday,April,Spring,6463
2022-03-07 00:00:00,17,18,66,Monday,March,Spring,7396
2023-02-25 00:00:00,18,19,56,Saturday,February,Winter,8199
2020-01-31 00:00:00,8,9,31,Friday,January,Winter,5824
2022-08-09 00:00:00,22,23,221,Tuesday,August,Summer,7621
2025-04-26 00:00:00,16,17,116,Saturday,April,Spring,4158
2023-12-29 00:00:00,22,23,363,Friday,December,Winter,10568
2025-07-30 00:00:00,15,16,211,Wednesday,July,Summer,9183
2023-03-17 00:00:00,17,18,76,Friday,March,Spring,8029
2025-02-11 00:00:00,1,2,42,Tuesday,February,Winter,5637
2021-02-08 00:00:00,8,9,39,Monday,February,Winter,1234
2024-03-03 00:00:00,3,4,63,Sunday,March,Spring,2805
2024-02-02 00:00:00,2,3,33,Friday,February,Winter,3042
2020-08-30 00:00:00,5,6,243,Sunday,August,Summer,3412
2024-08-29 00:00:00,12,13,242,Thursday,August,Summer,6094
2020-11-08 00:00:00,5,6,313,Sunday,November,Fall,4481
2024-02-25 00:00:00,10,11,56,Sunday,February,Winter,11356
2023-11-30 00:00:00,20,21,334,Thursday,November,Fall,1743
2022-11-03 00:00:00,14,15,307,Thursday,November,Fall,10359
2023-01-29 00:00:00,16,17,29,Sunday,January,Winter,2807
2025-03-24 00:00:00,17,18,83,Monday,March,Spring,3751
2024-03-10 00:00:00,11,12,70,Sunday,March,Spring,4489
2022-07-22 00:00:00,19,20,203,Friday,July,Summer,2905
2024-02-09 00:00:00,19,20,40,Friday,February,Winter,9829
2024-12-19 00:00:00,11,12,354,Thursday,December,Winter,17655
2024-01-07 00:00:00,5,6,7,Sunday,January,Winter,7382
2020-12-03 00:00:00,20,21,338,Thursday,December,Winter,12392
2025-08-07 00:00:00,3,4,219,Thursday,August,Summer,930
2025-11-15 00:00:00,3,4,319,Saturday,November,Fall,4692
2022-11-02 00:00:00,9,10,306,Wednesday,November,Fall,5751
2024-05-12 00:00:00,18,19,133,Sunday,May,Spring,7203
2021-03-01 00:00:00,20,21,60,Monday,March,Spring,4546
2025-06-25 00:00:00,14,15,176,Wednesday,June,Summer,9154
2022-06-12 00:00:00,19,20,163,Sunday,June,Summer,4471
2024-08-09 00:00:00,15,16,222,Friday,August,Summer,7538
2022-07-17 00:00:00,22,23,198,Sunday,July,Summer,3664
2023-10-07 00:00:00,4,5,280,Saturday,October,Fall,1842
2025-10-26 00:00:00,19,20,299,Sunday,October,Fall,11977
2024-08-01 00:00:00,13,14,214,Thursday,August,Summer,7736
2022-11-14 00:00:00,12,13,318,Monday,November,Fall,4986
2025-09-06 00:00:00,9,10,249,Saturday,September,Fall,9528
2023-03-01 00:00:00,0,1,60,Wednesday,March,Spring,7633
2024-12-13 00:00:00,21,22,348,Friday,December,Winter,718
2025-09-26 00:00:00,6,7,269,Friday,September,Fall,990
2025-06-23 00:00:00,4,5,174,Monday,June,Summer,5544
2023-02-27 00:00:00,16,17,58,Monday,February,Winter,16405
2022-01-08 00:00:00,14,15,8,Saturday,January,Winter,15893
2025-01-23 00:00:00,9,10,23,Thursday,January,Winter,7687
2022-03-17 00:00:00,15,16,76,Thursday,March,Spring,5379
2021-12-25 00:00:00,11,12,359,Saturday,December,Winter,2139
2025-07-29 00:00:00,15,16,210,Tuesday,July,Summer,11049
2022-05-17 00:00:00,7,8,137,Tuesday,May,Spring,3135
2024-02-29 00:00:00,5,6,60,Thursday,February,Winter,7464
2021-12-13 00:00:00,15,16,347,Monday,December,Winter,1959
2025-01-07 00:00:00,22,23,7,Tuesday,January,Winter,6904
2020-06-15 00:00:00,19,20,167,Monday,June,Summer,3068
2022-02-01 00:00:00,9,10,32,Tuesday,February,Winter,9308
2025-07-24 00:00:00,18,19,205,Thursday,July,Summer,7239
2022-03-22 00:00:00,12,13,81,Tuesday,March,Spring,8895
2024-01-22 00:00:00,5,6,22,Monday,January,Winter,16728
2024-08-26 00:00:00,22,23,239,Monday,August,Summer,1669
2024-06-20 00:00:00,12,13,172,Thursday,June,Summer,5316
2024-05-27 00:00:00,15,16,148,Monday,May,Spring,8313
2025-03-27 00:00:00,7,8,86,Thursday,March,Spring,4075
2024-09-30 00:00:00,14,15,274,Monday,September,Fall,17990
2022-11-14 00:00:00,21,22,318,Monday,November,Fall,6382
2023-07-02 00:00:00,8,9,183,Sunday,July,Summer,2882
2023-08-07 00:00:00,17,18,219,Monday,August,Summer,8202
2023-04-03 00:00:00,12,13,93,Monday,April,Spring,11111
2025-07-08 00:00:00,15,16,189,Tuesday,July,Summer,12184
2025-09-16 00:00:00,7,8,259,Tuesday,September,Fall,9343
2022-04-13 00:00:00,6,7,103,Wednesday,April,Spring,1107
2022-06-26 00:00:00,0,1,177,Sunday,June,Summer,2699
2024-10-26 00:00:00,5,6,300,Saturday,October,Fall,2085
2024-05-15 00:00:00,3,4,136,Wednesday,May,Spring,2598
2020-08-04 00:00:00,5,6,217,Tuesday,August,Summer,2214
2021-09-16 00:00:00,22,23,259,Thursday,September,Fall,842
2024-10-29 00:00:00,1,2,303,Tuesday,October,Fall,1733
2025-02-20 00:00:00,17,18,51,Thursday,February,Winter,8149
2023-12-18 00:00:00,8,9,352,Monday,December,Winter,2271
2025-04-21 00:00:00,21,22,111,Monday,April,Spring,2788
2022-09-21 00:00:00,16,17,264,Wednesday,September,Fall,6437
2025-03-11 00:00:00,16,17,70,Tuesday,March,Spring,6371
2023-06-23 00:00:00,11,12,174,Friday,June,Summer,7189
2023-04-06 00:00:00,9,10,96,Thursday,April,Spring,4765
2025-06-07 00:00:00,4,5,158,Saturday,June,Summer,6797
2025-09-20 00:00:00,19,20,263,Saturday,September,Fall,10122
2022-11-30 00:00:00,1,2,334,Wednesday,November,Fall,1058
2025-10-30 00:00:00,6,7,303,Thursday,October,Fall,4783
2025-01-21 00:00:00,8,9,21,Tuesday,January,Winter,2522
2024-06-02 00:00:00,15,16,154,Sunday,June,Summer,5303
2025-03-23 00:00:00,6,7,82,Sunday,March,Spring,4373
2024-06-10 00:00:00,4,5,162,Monday,June,Summer,3938
2025-06-12 00:00:00,14,15,163,Thursday,June,Summer,5717
2025-01-02 00:00:00,5,6,2,Thursday,January,Winter,8804
2021-05-13 00:00:00,15,16,133,Thursday,May,Spring,5509
2022-06-17 00:00:00,18,19,168,Friday,June,Summer,3404
2025-10-13 00:00:00,23,0,286,Monday,October,Fall,6944
2020-09-16 00:00:00,8,9,260,Wednesday,September,Fall,1013
2022-12-18 00:00:00,7,8,352,Sunday,December,Winter,6542
2024-08-03 00:00:00,5,6,216,Saturday,August,Summer,3203
2020-09-26 00:00:00,15,16,270,Saturday,September,Fall,11741
2020-03-29 00:00:00,6,7,89,Sunday,March,Spring,11027
2020-07-01 00:00:00,8,9,183,Wednesday,July,Summer,3679
2023-06-19 00:00:00,7,8,170,Monday,June,Summer,1807
2021-11-02 00:00:00,23,0,306,Tuesday,November,Fall,2889
2022-03-01 00:00:00,3,4,60,Tuesday,March,Spring,2612
2021-03-17 00:00:00,23,0,76,Wednesday,March,Spring,5240
2022-04-26 00:00:00,14,15,116,Tuesday,April,Spring,7982
